Unnamed: 0,date,site,zone,transect,classcode,count,latitude,longitude,MPA_Name,mpa_type,site_status,time,sst,CUTI
1260,2024-08-22,SCI_YELLOWBANKS_W,INNER,2,STEOSMAD,90,33.9893,-119.564933,,,,2024-08-22,19.103999999999985,
1261,2024-08-22,SCI_YELLOWBANKS_W,OUTER,1,MACPYRAD,4,33.98983333,-119.5630667,,,reference,2024-08-22,19.103999999999985,
1262,2024-08-22,SCI_YELLOWBANKS_W,OUTER,1,MACPYRAD,4,33.9893,-119.564933,,,,2024-08-22,19.103999999999985,
1263,2024-08-22,SCI_YELLOWBANKS_W,OUTER,1,PTECALADSUB,2,33.98983333,-119.5630667,,,reference,2024-08-22,19.103999999999985,
1264,2024-08-22,SCI_YELLOWBANKS_W,OUTER,1,PTECALADSUB,2,33.9893,-119.564933,,,,2024-08-22,19.103999999999985,
1265,2024-08-22,SCI_YELLOWBANKS_W,OUTER,1,STEOSMAD,2,33.98983333,-119.5630667,,,reference,2024-08-22,19.103999999999985,
1266,2024-08-22,SCI_YELLOWBANKS_W,OUTER,1,STEOSMAD,2,33.9893,-119.564933,,,,2024-08-22,19.103999999999985,
1276,2024-08-23,SCI_LITTLE_SCORPION_W,INNER,1,EISARBADSUB,4,34.04415,-119.54245,Scorpion SMR,SMR,reference,2024-08-23,19.329000000000008,
1277,2024-08-23,SCI_LITTLE_SCORPION_W,INNER,2,EISARBADSUB,8,34.04415,-119.54245,Scorpion SMR,SMR,reference,2024-08-23,19.329000000000008,
1278,2024-08-23,SCI_LITTLE_SCORPION_W,INNER,2,MACPYRAD,5,34.04415,-119.54245,Scorpion SMR,SMR,reference,2024-08-23,19.329000000000008,
1279,2024-08-23,SCI_LITTLE_SCORPION_W,OUTER,1,MACPYRAD,1,34.04415,-119.54245,Scorpion SMR,SMR,reference,2024-08-23,19.329000000000008,
1280,2024-08-23,SCI_LITTLE_SCORPION_W,OUTER,1,UNDPIN,1,34.04415,-119.54245,Scorpion SMR,SMR,reference,2024-08-23,19.329000000000008,
1281,2024-08-23,SCI_LITTLE_SCORPION_W,OUTER,2,MACPYRAD,1,34.04415,-119.54245,Scorpion SMR,SMR,reference,2024-08-23,19.329000000000008,
1304,2024-08-26,SCI_COCHE_POINT_W,INNER,1,EISARBADSUB,9,34.04265,-119.604,Scorpion SMR,SMR,reference,2024-08-26,19.081000000000017,
1305,2024-08-26,SCI_COCHE_POINT_W,INNER,2,EISARBAD,7,34.04265,-119.604,Scorpion SMR,SMR,reference,2024-08-26,19.081000000000017,
1306,2024-08-26,SCI_COCHE_POINT_W,INNER,2,EISARBADSUB,18,34.04265,-119.604,Scorpion SMR,SMR,reference,2024-08-26,19.081000000000017,
1307,2024-08-26,SCI_COCHE_POINT_W,MID,1,EISARBAD,3,34.04265,-119.604,Scorpion SMR,SMR,reference,2024-08-26,19.081000000000017,
1308,2024-08-26,SCI_COCHE_POINT_W,MID,1,EISARBADSUB,11,34.04265,-119.604,Scorpion SMR,SMR,reference,2024-08-26,19.081000000000017,
1309,2024-08-26,SCI_COCHE_POINT_W,MID,2,EISARBAD,1,34.04265,-119.604,Scorpion SMR,SMR,reference,2024-08-26,19.081000000000017,
1310,2024-08-26,SCI_COCHE_POINT_W,MID,2,EISARBADSUB,10,34.04265,-119.604,Scorpion SMR,SMR,reference,2024-08-26,19.081000000000017,
1311,2024-08-26,SCI_VALLEY_CEN,INNER,1,EISARBADSUB,1,33.983617,-119.6384,,,,2024-08-26,19.262999999999977,
1312,2024-08-26,SCI_VALLEY_CEN,INNER,1,MACPYRAD,23,33.983617,-119.6384,,,,2024-08-26,19.262999999999977,
1313,2024-08-26,SCI_VALLEY_CEN,INNER,1,PTECALADSUB,9,33.983617,-119.6384,,,,2024-08-26,19.262999999999977,
1314,2024-08-26,SCI_VALLEY_CEN,INNER,1,STEOSMAD,79,33.983617,-119.6384,,,,2024-08-26,19.262999999999977,
1315,2024-08-26,SCI_VALLEY_CEN,INNER,2,EISARBAD,1,33.983617,-119.6384,,,,2024-08-26,19.262999999999977,
1316,2024-08-26,SCI_VALLEY_CEN,INNER,2,EISARBADSUB,9,33.983617,-119.6384,,,,2024-08-26,19.262999999999977,
1317,2024-08-26,SCI_VALLEY_CEN,INNER,2,MACPYRAD,39,33.983617,-119.6384,,,,2024-08-26,19.262999999999977,
1318,2024-08-26,SCI_VALLEY_CEN,INNER,2,PTECALADSUB,37,33.983617,-119.6384,,,,2024-08-26,19.262999999999977,
1319,2024-08-26,SCI_VALLEY_CEN,INNER,2,STEOSMAD,336,33.983617,-119.6384,,,,2024-08-26,19.262999999999977,
1320,2024-08-26,SCI_VALLEY_W,INNER,1,EISARBAD,2,33.9817,-119.6637,,,,2024-08-26,19.12200000000001,
1321,2024-08-26,SCI_VALLEY_W,INNER,1,MACPYRAD,82,33.9817,-119.6637,,,,2024-08-26,19.12200000000001,
1322,2024-08-26,SCI_VALLEY_W,INNER,1,STEOSMAD,398,33.9817,-119.6637,,,,2024-08-26,19.12200000000001,
1323,2024-08-26,SCI_VALLEY_W,INNER,2,EISARBADSUB,5,33.9817,-119.6637,,,,2024-08-26,19.12200000000001,
1324,2024-08-26,SCI_VALLEY_W,INNER,2,MACPYRAD,8,33.9817,-119.6637,,,,2024-08-26,19.12200000000001,
1325,2024-08-26,SCI_VALLEY_W,INNER,2,STEOSMAD,5,33.9817,-119.6637,,,,2024-08-26,19.12200000000001,
1326,2024-08-27,SCI_VALLEY_CEN,OUTER,1,MACPYRAD,19,33.983617,-119.6384,,,,2024-08-27,19.64699999999999,
1327,2024-08-27,SCI_VALLEY_CEN,OUTER,1,PTECALAD,1,33.983617,-119.6384,,,,2024-08-27,19.64699999999999,
1328,2024-08-27,SCI_VALLEY_CEN,OUTER,1,STEOSMAD,34,33.983617,-119.6384,,,,2024-08-27,19.64699999999999,
1329,2024-08-27,SCI_VALLEY_CEN,OUTER,2,EISARBADSUB,1,33.983617,-119.6384,,,,2024-08-27,19.64699999999999,
1330,2024-08-27,SCI_VALLEY_CEN,OUTER,2,MACPYRAD,25,33.983617,-119.6384,,,,2024-08-27,19.64699999999999,
1331,2024-08-27,SCI_VALLEY_CEN,OUTER,2,PTECALADSUB,103,33.983617,-119.6384,,,,2024-08-27,19.64699999999999,
1332,2024-08-27,SCI_VALLEY_CEN,OUTER,2,STEOSMAD,101,33.983617,-119.6384,,,,2024-08-27,19.64699999999999,
1333,2024-08-27,SCI_VALLEY_E,INNER,1,PTECALAD,3,33.98355,-119.620317,,,,2024-08-27,19.75999999999999,
1334,2024-08-27,SCI_VALLEY_E,INNER,1,PTECALADSUB,7,33.98355,-119.620317,,,,2024-08-27,19.75999999999999,
1335,2024-08-27,SCI_VALLEY_E,INNER,1,STEOSMAD,2,33.98355,-119.620317,,,,2024-08-27,19.75999999999999,
1336,2024-08-27,SCI_VALLEY_E,INNER,2,PTECALAD,4,33.98355,-119.620317,,,,2024-08-27,19.75999999999999,
1337,2024-08-27,SCI_VALLEY_E,INNER,2,STEOSMAD,10,33.98355,-119.620317,,,,2024-08-27,19.75999999999999,
1338,2024-08-27,SCI_VALLEY_E,OUTER,1,MACPYRAD,3,33.98355,-119.620317,,,,2024-08-27,19.75999999999999,
1339,2024-08-27,SCI_VALLEY_E,OUTER,1,STEOSMAD,57,33.98355,-119.620317,,,,2024-08-27,19.75999999999999,
1340,2024-08-27,SCI_VALLEY_E,OUTER,2,EISARBADSUB,1,33.98355,-119.620317,,,,2024-08-27,19.75999999999999,
1341,2024-08-27,SCI_VALLEY_E,OUTER,2,MACPYRAD,15,33.98355,-119.620317,,,,2024-08-27,19.75999999999999,
1342,2024-08-27,SCI_VALLEY_E,OUTER,2,PTECALADSUB,11,33.98355,-119.620317,,,,2024-08-27,19.75999999999999,
1343,2024-08-27,SCI_VALLEY_E,OUTER,2,STEOSMAD,21,33.98355,-119.620317,,,,2024-08-27,19.75999999999999,
1344,2024-08-28,SMI_HARRIS_PT_RESERVE_E,INNER,1,EISARBADSUB,14,34.052783,-120.337383,Harris Point SMR,SMR,mpa,2024-08-28,17.593999999999994,
1345,2024-08-28,SMI_HARRIS_PT_RESERVE_E,INNER,2,EISARBADSUB,16,34.052783,-120.337383,Harris Point SMR,SMR,mpa,2024-08-28,17.593999999999994,
1346,2024-08-28,SMI_HARRIS_PT_RESERVE_E,INNER,2,MACPYRAD,2,34.052783,-120.337383,Harris Point SMR,SMR,mpa,2024-08-28,17.593999999999994,
1347,2024-08-28,SRI_SOUTH_POINT_E,INNER,1,LAMFAR,84,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1348,2024-08-28,SRI_SOUTH_POINT_E,INNER,1,LAMFAR,84,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1349,2024-08-28,SRI_SOUTH_POINT_E,INNER,1,LAMSETAD,6,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1350,2024-08-28,SRI_SOUTH_POINT_E,INNER,1,LAMSETAD,6,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1351,2024-08-28,SRI_SOUTH_POINT_E,INNER,1,LAMSETADSUB,8,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1352,2024-08-28,SRI_SOUTH_POINT_E,INNER,1,LAMSETADSUB,8,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1353,2024-08-28,SRI_SOUTH_POINT_E,INNER,1,MACPYRAD,90,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1354,2024-08-28,SRI_SOUTH_POINT_E,INNER,1,MACPYRAD,90,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1355,2024-08-28,SRI_SOUTH_POINT_E,INNER,1,PTECALAD,276,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1356,2024-08-28,SRI_SOUTH_POINT_E,INNER,1,PTECALAD,276,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1357,2024-08-28,SRI_SOUTH_POINT_E,INNER,1,PTECALADSUB,958,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1358,2024-08-28,SRI_SOUTH_POINT_E,INNER,1,PTECALADSUB,958,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1359,2024-08-28,SRI_SOUTH_POINT_E,INNER,1,STEOSMAD,342,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1360,2024-08-28,SRI_SOUTH_POINT_E,INNER,1,STEOSMAD,342,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1361,2024-08-28,SRI_SOUTH_POINT_E,INNER,2,EISARBAD,2,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1362,2024-08-28,SRI_SOUTH_POINT_E,INNER,2,EISARBAD,2,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1363,2024-08-28,SRI_SOUTH_POINT_E,INNER,2,EISARBADSUB,12,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1364,2024-08-28,SRI_SOUTH_POINT_E,INNER,2,EISARBADSUB,12,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1365,2024-08-28,SRI_SOUTH_POINT_E,INNER,2,LAMFAR,18,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1366,2024-08-28,SRI_SOUTH_POINT_E,INNER,2,LAMFAR,18,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1367,2024-08-28,SRI_SOUTH_POINT_E,INNER,2,LAMSETAD,4,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1368,2024-08-28,SRI_SOUTH_POINT_E,INNER,2,LAMSETAD,4,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1369,2024-08-28,SRI_SOUTH_POINT_E,INNER,2,LAMSETADSUB,12,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1370,2024-08-28,SRI_SOUTH_POINT_E,INNER,2,LAMSETADSUB,12,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1371,2024-08-28,SRI_SOUTH_POINT_E,INNER,2,MACPYRAD,74,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1372,2024-08-28,SRI_SOUTH_POINT_E,INNER,2,MACPYRAD,74,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1373,2024-08-28,SRI_SOUTH_POINT_E,INNER,2,PTECALAD,340,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1374,2024-08-28,SRI_SOUTH_POINT_E,INNER,2,PTECALAD,340,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1375,2024-08-28,SRI_SOUTH_POINT_E,INNER,2,PTECALADSUB,890,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1376,2024-08-28,SRI_SOUTH_POINT_E,INNER,2,PTECALADSUB,890,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1377,2024-08-28,SRI_SOUTH_POINT_E,INNER,2,STEOSMAD,36,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1378,2024-08-28,SRI_SOUTH_POINT_E,INNER,2,STEOSMAD,36,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1379,2024-08-28,SRI_SOUTH_POINT_E,MID,1,EISARBAD,4,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1380,2024-08-28,SRI_SOUTH_POINT_E,MID,1,EISARBAD,4,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1381,2024-08-28,SRI_SOUTH_POINT_E,MID,1,EISARBADSUB,8,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1382,2024-08-28,SRI_SOUTH_POINT_E,MID,1,EISARBADSUB,8,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1383,2024-08-28,SRI_SOUTH_POINT_E,MID,1,LAMFAR,70,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1384,2024-08-28,SRI_SOUTH_POINT_E,MID,1,LAMFAR,70,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1385,2024-08-28,SRI_SOUTH_POINT_E,MID,1,LAMSETAD,2,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1386,2024-08-28,SRI_SOUTH_POINT_E,MID,1,LAMSETAD,2,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1387,2024-08-28,SRI_SOUTH_POINT_E,MID,1,LAMSETADSUB,2,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1388,2024-08-28,SRI_SOUTH_POINT_E,MID,1,LAMSETADSUB,2,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1389,2024-08-28,SRI_SOUTH_POINT_E,MID,1,MACPYRAD,38,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1390,2024-08-28,SRI_SOUTH_POINT_E,MID,1,MACPYRAD,38,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1391,2024-08-28,SRI_SOUTH_POINT_E,MID,1,PTECALAD,572,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1392,2024-08-28,SRI_SOUTH_POINT_E,MID,1,PTECALAD,572,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1393,2024-08-28,SRI_SOUTH_POINT_E,MID,1,PTECALADSUB,1496,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1394,2024-08-28,SRI_SOUTH_POINT_E,MID,1,PTECALADSUB,1496,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1395,2024-08-28,SRI_SOUTH_POINT_E,MID,1,STEOSMAD,344,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1396,2024-08-28,SRI_SOUTH_POINT_E,MID,1,STEOSMAD,344,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1397,2024-08-28,SRI_SOUTH_POINT_E,MID,2,LAMFAR,74,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1398,2024-08-28,SRI_SOUTH_POINT_E,MID,2,LAMFAR,74,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1399,2024-08-28,SRI_SOUTH_POINT_E,MID,2,MACPYRAD,20,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1400,2024-08-28,SRI_SOUTH_POINT_E,MID,2,MACPYRAD,20,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1401,2024-08-28,SRI_SOUTH_POINT_E,MID,2,PTECALAD,642,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1402,2024-08-28,SRI_SOUTH_POINT_E,MID,2,PTECALAD,642,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1403,2024-08-28,SRI_SOUTH_POINT_E,MID,2,PTECALADSUB,1276,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1404,2024-08-28,SRI_SOUTH_POINT_E,MID,2,PTECALADSUB,1276,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1405,2024-08-28,SRI_SOUTH_POINT_E,MID,2,STEOSMAD,98,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1406,2024-08-28,SRI_SOUTH_POINT_E,MID,2,STEOSMAD,98,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1407,2024-08-28,SRI_SOUTH_POINT_W,MID,1,EISARBADSUB,2,33.894167,-120.124883,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1408,2024-08-28,SRI_SOUTH_POINT_W,MID,1,MACPYRAD,7,33.894167,-120.124883,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1409,2024-08-28,SRI_SOUTH_POINT_W,MID,2,EISARBAD,1,33.894167,-120.124883,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1410,2024-08-28,SRI_SOUTH_POINT_W,MID,2,EISARBADSUB,1,33.894167,-120.124883,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1411,2024-08-28,SRI_SOUTH_POINT_W,OUTER,1,EISARBADSUB,3,33.894167,-120.124883,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1412,2024-08-28,SRI_SOUTH_POINT_W,OUTER,1,MACPYRAD,1,33.894167,-120.124883,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1413,2024-08-28,SRI_SOUTH_POINT_W,OUTER,1,PTECALADSUB,5,33.894167,-120.124883,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1414,2024-08-28,SRI_SOUTH_POINT_W,OUTER,1,STEOSMAD,1,33.894167,-120.124883,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1415,2024-08-28,SRI_SOUTH_POINT_W,OUTER,2,MACPYRAD,1,33.894167,-120.124883,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1416,2024-08-28,SRI_SOUTH_POINT_W,OUTER,2,PTECALADSUB,11,33.894167,-120.124883,South Point SMR,SMR,mpa,2024-08-28,17.97800000000001,
1417,2024-08-29,SCI_FORNEY_W,MID,1,EISARBADSUB,6,34.053883,-119.9182,Gull Island SMR,SMR,reference,2024-08-29,18.75,
1418,2024-08-29,SCI_FORNEY_W,MID,1,LAMFAR,1,34.053883,-119.9182,Gull Island SMR,SMR,reference,2024-08-29,18.75,
1419,2024-08-29,SCI_FORNEY_W,MID,1,MACPYRAD,3,34.053883,-119.9182,Gull Island SMR,SMR,reference,2024-08-29,18.75,
1420,2024-08-29,SCI_FORNEY_W,MID,1,STEOSMAD,6,34.053883,-119.9182,Gull Island SMR,SMR,reference,2024-08-29,18.75,
1421,2024-08-29,SCI_FORNEY_W,MID,2,MACPYRAD,3,34.053883,-119.9182,Gull Island SMR,SMR,reference,2024-08-29,18.75,
1422,2024-09-03,SCI_SAN_PEDRO_POINT_E,INNER,1,EISARBAD,1,34.038367,-119.5253,Scorpion SMR,SMR,reference,2024-09-03,20.137999999999977,
1423,2024-09-03,SCI_SCORPION_E,INNER,1,EISARBAD,26,34.048467,-119.546367,Scorpion SMR,SMR,reference,2024-09-03,19.99000000000001,
1424,2024-09-03,SCI_SCORPION_E,INNER,1,LAMFAR,3,34.048467,-119.546367,Scorpion SMR,SMR,reference,2024-09-03,19.99000000000001,
1425,2024-09-03,SCI_SCORPION_E,INNER,1,MACPYRAD,28,34.048467,-119.546367,Scorpion SMR,SMR,reference,2024-09-03,19.99000000000001,
1426,2024-09-03,SCI_SCORPION_E,INNER,1,STEOSMAD,2,34.048467,-119.546367,Scorpion SMR,SMR,reference,2024-09-03,19.99000000000001,
1427,2024-09-03,SCI_SCORPION_E,INNER,2,EISARBAD,3,34.048467,-119.546367,Scorpion SMR,SMR,reference,2024-09-03,19.99000000000001,
1428,2024-09-03,SCI_SCORPION_E,INNER,2,EISARBADSUB,23,34.048467,-119.546367,Scorpion SMR,SMR,reference,2024-09-03,19.99000000000001,
1429,2024-09-03,SCI_SCORPION_E,INNER,2,LAMFAR,10,34.048467,-119.546367,Scorpion SMR,SMR,reference,2024-09-03,19.99000000000001,
1430,2024-09-03,SCI_SCORPION_E,INNER,2,MACPYRAD,10,34.048467,-119.546367,Scorpion SMR,SMR,reference,2024-09-03,19.99000000000001,
1431,2024-09-03,SCI_SCORPION_E,MID,2,EISARBADSUB,3,34.048467,-119.546367,Scorpion SMR,SMR,reference,2024-09-03,19.99000000000001,
1432,2024-09-03,SCI_SCORPION_E,MID,2,MACPYRAD,1,34.048467,-119.546367,Scorpion SMR,SMR,reference,2024-09-03,19.99000000000001,
1433,2024-09-03,SCI_YELLOWBANKS_CEN,MID,1,MACPYRAD,13,33.988533,-119.546983,,,,2024-09-03,20.297000000000025,
1434,2024-09-03,SCI_YELLOWBANKS_CEN,MID,1,PTECALAD,11,33.988533,-119.546983,,,,2024-09-03,20.297000000000025,
1435,2024-09-03,SCI_YELLOWBANKS_CEN,MID,1,PTECALADSUB,199,33.988533,-119.546983,,,,2024-09-03,20.297000000000025,
1436,2024-09-03,SCI_YELLOWBANKS_CEN,MID,1,STEOSMAD,40,33.988533,-119.546983,,,,2024-09-03,20.297000000000025,
1437,2024-09-03,SCI_YELLOWBANKS_CEN,MID,2,MACPYRAD,37,33.988533,-119.546983,,,,2024-09-03,20.297000000000025,
1438,2024-09-03,SCI_YELLOWBANKS_CEN,MID,2,PTECALAD,33,33.988533,-119.546983,,,,2024-09-03,20.297000000000025,
1439,2024-09-03,SCI_YELLOWBANKS_CEN,MID,2,PTECALADSUB,278,33.988533,-119.546983,,,,2024-09-03,20.297000000000025,
1440,2024-09-03,SCI_YELLOWBANKS_CEN,MID,2,STEOSMAD,32,33.988533,-119.546983,,,,2024-09-03,20.297000000000025,
1557,2024-09-23,SRI_SOUTH_POINT_E,OUTER,1,EISARBAD,52,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-09-23,17.701999999999998,
1558,2024-09-23,SRI_SOUTH_POINT_E,OUTER,1,EISARBAD,52,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-09-23,17.701999999999998,
1559,2024-09-23,SRI_SOUTH_POINT_E,OUTER,1,EISARBADSUB,112,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-09-23,17.701999999999998,
1560,2024-09-23,SRI_SOUTH_POINT_E,OUTER,1,EISARBADSUB,112,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-09-23,17.701999999999998,
1561,2024-09-23,SRI_SOUTH_POINT_E,OUTER,1,LAMFAR,424,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-09-23,17.701999999999998,
1562,2024-09-23,SRI_SOUTH_POINT_E,OUTER,1,LAMFAR,424,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-09-23,17.701999999999998,
1563,2024-09-23,SRI_SOUTH_POINT_E,OUTER,1,MACPYRAD,24,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-09-23,17.701999999999998,
1564,2024-09-23,SRI_SOUTH_POINT_E,OUTER,1,MACPYRAD,24,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-09-23,17.701999999999998,
1565,2024-09-23,SRI_SOUTH_POINT_E,OUTER,1,PTECALAD,116,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-09-23,17.701999999999998,
1566,2024-09-23,SRI_SOUTH_POINT_E,OUTER,1,PTECALAD,116,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-09-23,17.701999999999998,
1567,2024-09-23,SRI_SOUTH_POINT_E,OUTER,1,PTECALADSUB,254,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-09-23,17.701999999999998,
1568,2024-09-23,SRI_SOUTH_POINT_E,OUTER,1,PTECALADSUB,254,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-09-23,17.701999999999998,
1569,2024-09-23,SRI_SOUTH_POINT_E,OUTER,1,STEOSMAD,104,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-09-23,17.701999999999998,
1570,2024-09-23,SRI_SOUTH_POINT_E,OUTER,1,STEOSMAD,104,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-09-23,17.701999999999998,
1571,2024-09-23,SRI_SOUTH_POINT_E,OUTER,2,EISARBAD,14,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-09-23,17.701999999999998,
1572,2024-09-23,SRI_SOUTH_POINT_E,OUTER,2,EISARBAD,14,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-09-23,17.701999999999998,
1573,2024-09-23,SRI_SOUTH_POINT_E,OUTER,2,EISARBADSUB,26,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-09-23,17.701999999999998,
1574,2024-09-23,SRI_SOUTH_POINT_E,OUTER,2,EISARBADSUB,26,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-09-23,17.701999999999998,
1575,2024-09-23,SRI_SOUTH_POINT_E,OUTER,2,LAMFAR,280,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-09-23,17.701999999999998,
1576,2024-09-23,SRI_SOUTH_POINT_E,OUTER,2,LAMFAR,280,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-09-23,17.701999999999998,
1577,2024-09-23,SRI_SOUTH_POINT_E,OUTER,2,MACPYRAD,2,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-09-23,17.701999999999998,
1578,2024-09-23,SRI_SOUTH_POINT_E,OUTER,2,MACPYRAD,2,33.891567,-120.1192,South Point SMR,SMR,mpa,2024-09-23,17.701999999999998,
1579,2024-09-23,SRI_SOUTH_POINT_E,OUTER,2,PTECALAD,152,33.89233333,-120.1195,South Point SMR,SMR,mpa,2024-09-23,17.701999999999998,
